listing_url,image_url,image_index,source_csv,source_row,city
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/62179.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/62179/images/355365/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1212,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/62179.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/62179/images/355365/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1212,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/62272.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/62272/images/360270/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1124,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/63106.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/63106/images/362058/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1099,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/63296.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/63296/images/363625/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1058,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/63493.html,https://cdn-media.medialabtc.it/tn/agencies/tucb1/estates/63493/images/368109/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,936,Lafayette Centre Ville - Lafayette
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52241.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52241/images/349501/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1269,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52242.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52242/images/263437/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1270,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52242.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52242/images/263437/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1270,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52243.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52243/images/263456/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1271,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52243.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52243/images/263456/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1271,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52244.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52244/images/349419/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1235,Le Bardo - St Clement
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52820.html,https://cdn-media.medialabtc.it/tn/agencies/tucg1/estates/52820/images/353407/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1230,Le Bardo - Bardo
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61741.html,https://cdn-media.medialabtc.it/tn/agencies/tuma1/estates/61741/images/351835/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1247,Le Kram - Zone Activité Kheireddine
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61742.html,https://cdn-media.medialabtc.it/tn/agencies/tuma1/estates/61742/images/351826/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1249,Le Kram - Zone Activité Kheireddine
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61743.html,https://cdn-media.medialabtc.it/tn/agencies/tuma1/estates/61743/images/351824/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1250,Le Kram - Zone Activité Kheireddine
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/les-berges-du-lac/62207.html,https://cdn-media.medialabtc.it/tn/agencies/tuca1/estates/62207/images/353793/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1201,Les Berges Du Lac - Les Berges Du Lac 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/50380.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/50380/images/245425/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1403,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/56149.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/56149/images/348420/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1037,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/56224.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/56224/images/353890/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1093,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/56224.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/56224/images/353890/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1093,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/57936.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/57936/images/315078/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1312,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/58809.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/58809/images/321299/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1382,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/59823.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/59823/images/336795/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1321,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/62090.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/62090/images/352794/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1065,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/62777.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/62777/images/368622/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,916,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/62777.html,https://cdn-media.medialabtc.it/tn/agencies/tuch4/estates/62777/images/368622/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,916,Manar - Manar 1
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/58099.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/58099/images/318600/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1430,"Medina Jedida, Medina jedida - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/58752.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/58752/images/344664/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1179,"Medina Jedida, Avenue De La Republique - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/59101.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/59101/images/327091/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1414,"Medina Jedida, Av. de la République - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/60789.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/60789/images/340941/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1350,"Medina Jedida, Rue R34 - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/60905.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/60905/images/344554/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1322,"Medina Jedida, Rue R34 - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/61411.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/61411/images/350817/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1257,"Medina Jedida, Medina Jdida - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/61411.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/61411/images/350817/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1257,"Medina Jedida, Medina Jdida - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/62321.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/62321/images/364136/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1050,"Medina Jedida, Rue R34 - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/62737.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/62737/images/359255/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1142,"Medina Jedida, Av. De La Republique - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/62803.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/62803/images/359858/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1133,"Medina Jedida, Medina Jadida - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/62933.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/62933/images/360021/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1129,"Medina Jedida, Rue R34 - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/63150.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/63150/images/364131/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1051,"Medina Jedida, Nouvelle medina 3 - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/63196.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/63196/images/364059/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1052,"Medina Jedida, Avenue de la république - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/63246.html,https://cdn-media.medialabtc.it/tn/agencies/tuhd4/estates/63246/images/364128/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1023,"Medina Jedida, Av. de la République - Madina Jadida"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/megrine/52789.html,https://cdn-media.medialabtc.it/tn/agencies/tucc1/estates/52789/images/267654/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1013,"Mégrine, Résidance Galaxy - Megrine"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/megrine/58695.html,https://cdn-media.medialabtc.it/tn/agencies/tucc1/estates/58695/images/326036/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1015,Mégrine - Megrine
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/53168.html,https://cdn-media.medialabtc.it/tn/agencies/tuch3/estates/53168/images/369594/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1283,Mutuelleville - Notre Dame
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/55499.html,https://cdn-media.medialabtc.it/tn/agencies/tuch3/estates/55499/images/302507/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,944,Mutuelleville - Cité Des Jardins
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/60104.html,https://cdn-media.medialabtc.it/tn/agencies/tuch3/estates/60104/images/341446/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1282,Mutuelleville - Notre Dame
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/53769.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/53769/images/345829/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1293,Radés - Cité Olympique
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/57518.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/57518/images/332271/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1167,"Radés, Bloc B35 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/57518.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/57518/images/332271/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1167,"Radés, Bloc B35 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/59236.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/59236/images/329273/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1166,"Radés, Bloc B19 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/59236.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/59236/images/329273/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1166,"Radés, Bloc B19 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60032.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60032/images/354089/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1162,"Radés, Bloc B Résidence Fares - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60053.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60053/images/334863/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1160,"Radés, BLoc Olympia Résidence Olympia - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60071.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60071/images/334585/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1161,"Radés, Bloc B28 Cité olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60226.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60226/images/335627/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1159,"Radés, Bloc B10 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60395.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60395/images/337577/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1158,"Radés, Bloc D Résidence Maxula Ezzahr - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60424.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60424/images/341962/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1155,"Radés, Bloc B16 Cité olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60971.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/60971/images/348961/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1081,"Radés, Bloc Carrefour City Résidence Carrefour City - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62103.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/62103/images/354179/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1168,"Radés, Rue N1 - Rades Forêt"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62103.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/62103/images/354179/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1168,"Radés, Rue N1 - Rades Forêt"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62292.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/62292/images/358231/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1008,"Radés, Avenue Taib Mhiri - Cité Mohamed Ali"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62779.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/62779/images/358175/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1131,"Radés, Rades foret - Rades Forêt"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62811.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/62811/images/362655/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1083,"Radés, Bloc B Résidence Fares - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63212.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/63212/images/362257/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1064,"Radés, Bloc B45 Cité Olympique - Cité Olympique"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63342.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/63342/images/363430/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1063,"Radés, Rades foret - Rades Forêt"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63342.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/63342/images/363430/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1063,"Radés, Rades foret - Rades Forêt"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63412.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/63412/images/364372/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,1002,"Radés, Bloc D Résidence Les Flamants Roses - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63412.html,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/63412/images/364372/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,1002,"Radés, Bloc D Résidence Les Flamants Roses - Rades Meliane"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/40853.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/40853/images/230685/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,256,"Kairouan, Rue ibn zamaa el balaoui"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/40854.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/40854/images/229986/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,257,"Kairouan, Rue ibn zamaa el balaoui"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/49183.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/49183/images/255022/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,253,"Kairouan, Rue MAnar"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/49183.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/49183/images/255022/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,253,"Kairouan, Rue MAnar"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/49184.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/49184/images/261379/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,255,"Kairouan, Rue MAnar"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/54861.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/54861/images/292496/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,263,"Kairouan, Rue Ibn Gouta"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/55230.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/55230/images/312439/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,266,"Kairouan, Rue gouvernorat"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/55836.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/55836/images/300250/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,268,"Kairouan, Rue cape town"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/55838.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/55838/images/299434/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,267,"Kairouan, Cité Manar , Rue Cape Town"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/57819.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/57819/images/328176/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,236,"Kairouan, Cité manar kairouan"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/57819.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/57819/images/328176/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,236,"Kairouan, Cité manar kairouan"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/61584.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/61584/images/348632/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,269,"Kairouan, Rue el Manar 3"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/61603.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/61603/images/348665/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,273,"Kairouan, Rue el Manar 3"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/62860.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/62860/images/364265/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,261,"Kairouan, Avenue de la république"
https://www.tecnocasa.tn/vendre/appartement/kairouan/kairouan/62860.html,https://cdn-media.medialabtc.it/tn/agencies/kair1/estates/62860/images/364265/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,261,"Kairouan, Avenue de la république"
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56233.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/56233/images/301856/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,387,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56400.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/56400/images/315651/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,320,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56400.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/56400/images/315651/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,320,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/58018.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/58018/images/315693/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,335,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/58018.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/58018/images/315693/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,335,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60224.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/60224/images/354368/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,365,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60224.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/60224/images/354368/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,365,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60871.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/60871/images/343277/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,322,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63091.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/63091/images/362502/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,327,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63117.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/63117/images/362050/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,319,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63117.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/63117/images/362050/detail.jpeg,2,data\csv\tecnocasa_real_estate_listings_all.csv,319,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63119.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/63119/images/362291/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,328,Baghdedi
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/58532.html,https://cdn-media.medialabtc.it/tn/agencies/mdca5/estates/58532/images/321289/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,369,Chebba
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/59599.html,https://cdn-media.medialabtc.it/tn/agencies/mdca5/estates/59599/images/334669/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,370,Chebba
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/61293.html,https://cdn-media.medialabtc.it/tn/agencies/mdca5/estates/61293/images/346483/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,375,Chebba
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/62466.html,https://cdn-media.medialabtc.it/tn/agencies/mdca5/estates/62466/images/358342/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,341,Chebba
https://www.tecnocasa.tn/vendre/appartement/mahdia/ksour-essef/60835.html,https://cdn-media.medialabtc.it/tn/agencies/mdca4/estates/60835/images/341770/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,361,Ksour Essef
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/42671.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/42671/images/330872/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,401,Mahdia - Zouila
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/50053.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/50053/images/242664/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,283,Mahdia - Mahdia Centre-ville
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/50894.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/50894/images/363708/detail.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,280,Mahdia - Hiboun
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/51271.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/51271/images/256895/gallery_media.jpeg,1,data\csv\tecnocasa_real_estate_listings_all.csv,277,Mahdia - Zouila
